league_gender,season_id,match_id,team_name,shirt_number,player_name,vote,pt_tot,pt_bp,pt_profloss,serv_tot,serv_err,serv_pt,rec_tot,rec_err,rec_pos,rec_per,att_tot,att_err,att_blo,att_pt,att_per,blo_pt
Men,1314,1001,CV.Mitteldeutschlan,2,Palgut,7,5,2,4,16,NA,NA,NA,NA,NA,NA,5,NA,NA,4,80,1
Men,1314,1001,CV.Mitteldeutschlan,3,Zeeman,NA,5,1,-1,4,NA,NA,NA,NA,NA,NA,14,2,3,5,36,NA
Men,1314,1001,CV.Mitteldeutschlan,4,Munk Christiansen,5,9,8,-3,13,3,4,23,2,48,30,16,NA,NA,5,31,NA
Men,1314,1001,CV.Mitteldeutschlan,8,Halanda,6,11,5,4,9,3,2,15,3,53,33,11,NA,NA,6,55,3
Men,1314,1001,CV.Mitteldeutschlan,9,Ehrhardt,6,16,7,6,10,3,1,NA,NA,NA,NA,29,2,2,14,48,1
Men,1314,1001,CV.Mitteldeutschlan,10,Hooi,7,16,4,11,15,3,NA,1,NA,NA,NA,17,NA,NA,15,88,1
Men,1314,1001,CV.Mitteldeutschlan,11,Sørensen Mørkeberg,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,CV.Mitteldeutschlan,12,Trenkler,5,11,3,NA,16,3,NA,32,2,47,34,22,3,1,10,45,1
Men,1314,1001,CV.Mitteldeutschlan,13,Warsawski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,CV.Mitteldeutschlan,14,Hefter,NA,NA,NA,-4,NA,NA,NA,11,NA,27,18,NA,NA,NA,NA,NA,NA
Men,1314,1001,CV.Mitteldeutschlan,17,Völker,7,NA,NA,-4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,CV.Mitteldeutschlan,18,Augustyn,NA,9,2,2,16,3,1,2,NA,100,50,7,NA,NA,6,86,2
Men,1314,1001,TV.Rottenburg.1,1,Mehlberg,NA,1,NA,-1,2,NA,NA,8,1,NA,NA,4,1,NA,1,25,NA
Men,1314,1001,TV.Rottenburg.1,3,Neumeister,NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,4,Cipollone,7,NA,NA,-6,12,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,5,Cipowicz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,6,Nagel,5,9,5,-1,15,3,2,NA,NA,NA,NA,11,2,1,6,55,1
Men,1314,1001,TV.Rottenburg.1,7,Metzger,6,23,7,8,19,5,3,NA,NA,NA,NA,37,5,2,20,54,NA
Men,1314,1001,TV.Rottenburg.1,8,Isaak,6,12,4,10,15,NA,NA,NA,NA,NA,NA,9,NA,1,7,78,5
Men,1314,1001,TV.Rottenburg.1,9,Canca Fernández,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,10,Zager,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,11,Rukavina,5,7,3,-4,19,1,2,39,4,33,21,11,2,1,5,45,NA
Men,1314,1001,TV.Rottenburg.1,13,Pielmeier,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1001,TV.Rottenburg.1,14,Bahlburg,5,20,4,7,15,3,NA,15,1,33,33,41,NA,4,19,46,1
Men,1314,1001,TV.Rottenburg.1,15,Belizer,NA,NA,NA,-2,NA,NA,NA,27,2,41,22,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,1,Poluga,6,4,1,-1,10,3,NA,NA,NA,NA,NA,4,NA,NA,2,50,2
Men,1314,1003,VSG.Coburg.Grub,2,Lohrisch,5,9,1,-1,7,1,NA,9,NA,33,33,19,5,2,9,47,NA
Men,1314,1003,VSG.Coburg.Grub,3,Engel,5,2,2,1,5,1,1,NA,NA,NA,NA,5,NA,NA,1,20,NA
Men,1314,1003,VSG.Coburg.Grub,4,Krüger,5,NA,NA,-4,8,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,5,Kessel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,6,Meuter,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,7,Foyer,5,7,2,-3,8,2,NA,16,4,44,25,13,1,2,7,54,NA
Men,1314,1003,VSG.Coburg.Grub,8,Kucera,NA,NA,NA,-1,NA,NA,NA,26,1,81,58,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,9,Nürnberger,NA,NA,NA,-2,2,1,NA,3,NA,33,33,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,10,Kellermann,6,5,NA,NA,13,NA,NA,NA,NA,NA,NA,7,NA,2,5,71,NA
Men,1314,1003,VSG.Coburg.Grub,11,Malescha,5,NA,NA,-10,5,2,NA,NA,NA,NA,NA,7,2,4,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,12,Ickerott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,13,Reinsch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,VSG.Coburg.Grub,18,Kocian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,2,Szarek,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,3,Lagzdins,NA,3,1,1,3,1,1,NA,NA,NA,NA,2,NA,NA,2,100,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,4,Wilmsen,NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,5,Kocian,NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,6,Jacobsen,7,3,3,-2,12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2
Men,1314,1003,TV.Ingersoll.Bühl.1,7,Vogel,7,6,1,1,10,3,NA,NA,NA,NA,NA,6,NA,NA,5,83,1
Men,1314,1003,TV.Ingersoll.Bühl.1,8,Prolingheuer,5,10,2,1,8,3,NA,1,NA,100,NA,20,3,1,9,45,1
Men,1314,1003,TV.Ingersoll.Bühl.1,10,Höhne,7,15,6,11,13,3,3,9,NA,89,44,16,1,NA,11,69,1
Men,1314,1003,TV.Ingersoll.Bühl.1,11,Molnar,NA,NA,NA,-2,NA,NA,NA,22,1,68,55,NA,NA,NA,NA,NA,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,12,Aganits,6,7,4,5,8,1,NA,NA,NA,NA,NA,6,NA,NA,3,50,4
Men,1314,1003,TV.Ingersoll.Bühl.1,14,Ringseis,NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1003,TV.Ingersoll.Bühl.1,17,Sunder,6,10,1,5,10,1,NA,15,NA,87,53,16,2,1,9,56,1
Men,1314,1004,BERLIN.RECYCLING,1,Touzinsky,5,10,4,1,19,NA,1,22,NA,59,23,22,1,2,8,36,1
Men,1314,1004,BERLIN.RECYCLING,2,Shoji,6,3,NA,-1,12,1,NA,NA,NA,NA,NA,4,NA,NA,3,75,NA
Men,1314,1004,BERLIN.RECYCLING,3,Kromm,5,22,6,8,17,4,NA,18,1,61,17,46,4,1,22,48,NA
Men,1314,1004,BERLIN.RECYCLING,4,Spirovski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,6,Fischer,5,7,4,1,18,1,2,NA,NA,NA,NA,10,1,2,5,50,NA
Men,1314,1004,BERLIN.RECYCLING,7,Sikiric,NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,9,Galandi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,10,Kühner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,11,Krystof,NA,NA,NA,-5,NA,NA,NA,34,1,53,21,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,12,Carroll,5,18,5,3,13,3,NA,NA,NA,NA,NA,42,5,3,17,40,1
Men,1314,1004,BERLIN.RECYCLING,13,Hecht,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,BERLIN.RECYCLING,14,Kmet,6,11,4,1,13,1,NA,2,NA,100,50,9,NA,1,7,78,4
Men,1314,1004,BERLIN.RECYCLING,15,Schott,NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,Generali.Haching,1,Zhukouski,6,2,2,-10,12,2,NA,2,1,50,NA,3,NA,NA,1,33,1
Men,1314,1004,Generali.Haching,3,Jankowski,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1004,Generali.Haching,7,Tille,NA,NA,NA,-3,NA,NA,NA,21,1,52,10,NA,NA,NA,NA,NA,NA
Men,1314,1004,Generali.Haching,8,Böhme,6,10,3,2,14,2,NA,NA,NA,NA,NA,18,1,NA,7,39,3
Men,1314,1004,Generali.Haching,9,Gommans,5,13,2,3,6,NA,NA,26,1,50,12,28,3,NA,12,43,1
Men,1314,1004,Generali.Haching,10,Schwarz,5,10,4,-2,15,2,1,25,NA,60,20,31,4,1,9,29,NA
Men,1314,1004,Generali.Haching,11,Hirsch,5,12,4,-3,15,NA,1,NA,NA,NA,NA,40,4,3,11,28,NA
Men,1314,1004,Generali.Haching,12,Shumov,6,9,4,2,17,1,NA,1,NA,100,NA,9,NA,1,5,56,4
Men,1314,1004,Generali.Haching,14,Strohbach,NA,1,NA,NA,2,NA,NA,6,NA,33,NA,1,NA,NA,1,100,NA
Men,1314,1004,Generali.Haching,15,Marks,NA,3,1,-1,3,1,NA,1,NA,100,NA,6,1,1,3,50,NA
Men,1314,1004,Generali.Haching,18,Sokolov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,Generali.Haching.1,1,Zhukouski,7,7,5,NA,17,3,4,NA,NA,NA,NA,2,NA,NA,2,100,1
Men,1314,1006,Generali.Haching.1,3,Jankowski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,Generali.Haching.1,5,Sossenheimer,NA,NA,NA,-1,1,NA,NA,1,NA,100,NA,2,NA,1,NA,NA,NA
Men,1314,1006,Generali.Haching.1,7,Tille,NA,NA,NA,NA,NA,NA,NA,11,NA,64,36,NA,NA,NA,NA,NA,NA
Men,1314,1006,Generali.Haching.1,8,Böhme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,Generali.Haching.1,9,Gommans,5,8,2,NA,8,3,NA,8,1,50,NA,14,2,1,8,57,NA
Men,1314,1006,Generali.Haching.1,10,Schwarz,6,10,5,6,11,1,1,22,NA,50,23,11,NA,NA,7,64,2
Men,1314,1006,Generali.Haching.1,11,Hirsch,6,15,7,4,8,3,1,NA,NA,NA,NA,25,4,2,11,44,3
Men,1314,1006,Generali.Haching.1,12,Shumov,6,5,NA,3,10,NA,NA,NA,NA,NA,NA,7,NA,NA,4,57,1
Men,1314,1006,Generali.Haching.1,14,Strohbach,5,2,1,NA,4,1,1,3,NA,67,33,7,1,NA,1,14,NA
Men,1314,1006,Generali.Haching.1,15,Marks,NA,NA,NA,-4,3,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA
Men,1314,1006,Generali.Haching.1,18,Sokolov,6,9,4,6,11,NA,NA,NA,NA,NA,NA,6,1,1,4,67,5
Men,1314,1006,VSG.Coburg.Grub,1,Poluga,6,6,2,-2,13,3,NA,1,NA,NA,NA,10,NA,2,4,40,2
Men,1314,1006,VSG.Coburg.Grub,2,Lohrisch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,3,Engel,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,4,Krüger,6,NA,NA,-4,9,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,5,Kessel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,6,Meuter,5,6,NA,NA,8,1,NA,20,NA,50,10,13,1,3,6,46,NA
Men,1314,1006,VSG.Coburg.Grub,7,Foyer,6,6,2,1,8,2,1,16,2,56,19,12,1,NA,4,33,1
Men,1314,1006,VSG.Coburg.Grub,8,Kucera,NA,NA,NA,-2,NA,NA,NA,9,2,44,11,NA,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,9,Nürnberger,5,2,1,-4,4,NA,NA,14,3,21,NA,4,NA,2,2,50,NA
Men,1314,1006,VSG.Coburg.Grub,10,Kellermann,6,6,3,4,9,1,NA,NA,NA,NA,NA,5,NA,1,2,40,4
Men,1314,1006,VSG.Coburg.Grub,11,Malescha,5,10,NA,2,7,3,NA,NA,NA,NA,NA,27,1,3,10,37,NA
Men,1314,1006,VSG.Coburg.Grub,12,Ickerott,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,13,Reinsch,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1006,VSG.Coburg.Grub,18,Kocian,NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,1,Juhkami,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,2,Szarek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,3,Lagzdins,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,4,Wilmsen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,5,Kocian,NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,6,Jacobsen,6,6,3,1,18,1,1,NA,NA,NA,NA,4,NA,NA,2,50,3
Men,1314,1007,TV.Ingersoll.Bühl.1,7,Vogel,6,9,4,1,15,2,NA,NA,NA,NA,NA,11,NA,1,7,64,2
Men,1314,1007,TV.Ingersoll.Bühl.1,8,Prolingheuer,5,25,10,3,19,5,4,NA,NA,NA,NA,38,5,8,19,50,2
Men,1314,1007,TV.Ingersoll.Bühl.1,9,Kovacs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,10,Höhne,6,14,6,4,18,2,2,43,4,47,33,21,1,2,9,43,3
Men,1314,1007,TV.Ingersoll.Bühl.1,11,Molnar,NA,NA,NA,NA,NA,NA,NA,15,NA,60,27,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,12,Aganits,5,6,3,2,10,1,NA,1,NA,NA,NA,11,1,1,5,45,1
Men,1314,1007,TV.Ingersoll.Bühl.1,14,Ringseis,NA,NA,NA,NA,6,NA,NA,6,NA,83,67,NA,NA,NA,NA,NA,NA
Men,1314,1007,TV.Ingersoll.Bühl.1,17,Sunder,5,10,1,-1,9,NA,NA,19,1,32,16,21,3,2,9,43,1
Men,1314,1007,VfB.Friedrichshafen.1,2,Trolle Bonnesen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,VfB.Friedrichshafen.1,3,Späth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,VfB.Friedrichshafen.1,4,Bratoev,5,4,1,-4,7,2,NA,5,2,40,NA,11,2,1,4,36,NA
Men,1314,1007,VfB.Friedrichshafen.1,5,Gotsev,NA,5,3,NA,13,2,1,NA,NA,NA,NA,5,1,NA,4,80,NA
Men,1314,1007,VfB.Friedrichshafen.1,8,Günthör,7,20,7,13,13,3,NA,NA,NA,NA,NA,16,NA,1,13,81,7
Men,1314,1007,VfB.Friedrichshafen.1,9,Jovovic,7,3,2,2,18,NA,1,NA,NA,NA,NA,6,NA,NA,2,33,NA
Men,1314,1007,VfB.Friedrichshafen.1,10,Grebennikov,NA,NA,NA,-4,NA,NA,NA,37,3,81,54,NA,NA,NA,NA,NA,NA
Men,1314,1007,VfB.Friedrichshafen.1,11,Gergye,NA,4,2,1,4,1,NA,6,1,33,33,6,NA,NA,3,50,1
Men,1314,1007,VfB.Friedrichshafen.1,12,Yosifov,NA,5,NA,1,7,2,NA,1,NA,100,NA,6,NA,1,4,67,1
Men,1314,1007,VfB.Friedrichshafen.1,13,Simeonov,6,21,5,8,15,3,1,NA,NA,NA,NA,38,3,4,18,47,2
Men,1314,1007,VfB.Friedrichshafen.1,14,Geiler,5,16,7,-4,24,7,2,34,1,53,29,27,3,5,12,44,2
Men,1314,1007,VfB.Friedrichshafen.1,16,Dünnes,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,VfB.Friedrichshafen.1,17,Zimmermann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1007,VfB.Friedrichshafen.1,18,Harms,NA,2,1,2,3,NA,NA,11,NA,55,36,1,NA,NA,1,100,1
Men,1314,1008,VC.Dresden.1,2,Went,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,VC.Dresden.1,3,Merkel,NA,NA,NA,-1,NA,NA,NA,25,1,68,40,1,NA,NA,NA,NA,NA
Men,1314,1008,VC.Dresden.1,4,Rost,6,5,3,-1,19,6,3,NA,NA,NA,NA,3,NA,NA,1,33,1
Men,1314,1008,VC.Dresden.1,5,Grosche,5,19,6,6,15,6,3,14,1,43,36,29,6,NA,15,52,1
Men,1314,1008,VC.Dresden.1,6,Zobel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,VC.Dresden.1,7,Walter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,VC.Dresden.1,8,Grudsinski,NA,1,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
Men,1314,1008,VC.Dresden.1,9,Schober,6,13,7,10,8,NA,2,NA,NA,NA,NA,21,1,2,10,48,1
Men,1314,1008,VC.Dresden.1,10,Pinheiro,5,5,1,3,6,NA,NA,NA,NA,NA,NA,13,2,NA,5,38,NA
Men,1314,1008,VC.Dresden.1,11,Wasilewski,6,10,3,4,22,4,NA,NA,NA,NA,NA,15,2,NA,8,53,2
Men,1314,1008,VC.Dresden.1,12,Heymann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,VC.Dresden.1,13,Schramm,6,10,5,3,13,5,1,NA,NA,NA,NA,10,1,1,4,40,5
Men,1314,1008,VC.Dresden.1,15,Möllers,5,6,3,-2,11,4,2,30,2,63,40,13,2,NA,4,31,NA
Men,1314,1008,CV.Mitteldeutschlan,2,Palgut,6,2,1,-2,21,2,1,NA,NA,NA,NA,3,2,NA,1,33,NA
Men,1314,1008,CV.Mitteldeutschlan,3,Zeeman,5,7,2,-1,8,3,NA,NA,NA,NA,NA,20,2,3,7,35,NA
Men,1314,1008,CV.Mitteldeutschlan,4,Munk Christiansen,NA,3,NA,-1,4,1,NA,11,3,NA,NA,4,NA,NA,3,75,NA
Men,1314,1008,CV.Mitteldeutschlan,8,Halanda,5,10,2,1,9,3,1,24,3,50,25,18,1,2,8,44,1
Men,1314,1008,CV.Mitteldeutschlan,9,Ehrhardt,6,11,5,2,13,4,NA,8,NA,75,50,20,2,2,11,55,NA
Men,1314,1008,CV.Mitteldeutschlan,10,Hooi,NA,1,1,-3,13,2,NA,NA,NA,NA,NA,4,NA,2,NA,NA,1
Men,1314,1008,CV.Mitteldeutschlan,11,Sørensen Mørkeberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,CV.Mitteldeutschlan,12,Trenkler,5,2,1,-2,5,1,NA,9,2,44,33,5,1,NA,2,40,NA
Men,1314,1008,CV.Mitteldeutschlan,14,Hefter,NA,NA,NA,-3,NA,NA,NA,15,2,67,33,1,1,NA,NA,NA,NA
Men,1314,1008,CV.Mitteldeutschlan,17,Völker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1008,CV.Mitteldeutschlan,18,Augustyn,6,9,4,4,15,2,2,NA,NA,NA,NA,10,1,2,6,60,1
Men,1314,1009,TV.Rottenburg.1,1,Mehlberg,5,11,2,5,9,2,NA,19,1,68,32,23,NA,3,10,43,1
Men,1314,1009,TV.Rottenburg.1,3,Neumeister,NA,NA,NA,-4,2,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA
Men,1314,1009,TV.Rottenburg.1,4,Cipollone,5,4,1,-4,11,2,NA,NA,NA,NA,NA,3,NA,NA,3,100,1
Men,1314,1009,TV.Rottenburg.1,5,Cipowicz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,TV.Rottenburg.1,6,Nagel,5,10,5,-5,14,2,1,1,NA,100,NA,19,1,3,9,47,NA
Men,1314,1009,TV.Rottenburg.1,7,Metzger,6,21,10,4,18,5,1,NA,NA,NA,NA,40,1,8,16,40,4
Men,1314,1009,TV.Rottenburg.1,8,Isaak,6,13,3,1,25,NA,1,2,1,50,NA,14,1,1,7,50,5
Men,1314,1009,TV.Rottenburg.1,9,Canca Fernández,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,TV.Rottenburg.1,10,Zager,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,TV.Rottenburg.1,11,Rukavina,5,3,NA,-3,6,1,NA,19,NA,47,26,11,1,1,3,27,NA
Men,1314,1009,TV.Rottenburg.1,13,Pielmeier,NA,3,1,-1,3,1,NA,NA,NA,NA,NA,7,1,1,2,29,1
Men,1314,1009,TV.Rottenburg.1,14,Bahlburg,6,18,10,2,18,1,1,51,1,49,14,36,2,3,14,39,3
Men,1314,1009,TV.Rottenburg.1,15,Belizer,NA,NA,NA,-9,NA,NA,NA,18,3,44,11,NA,NA,NA,NA,NA,NA
Men,1314,1009,Moerser.SC,1,Neumann,6,4,4,-2,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
Men,1314,1009,Moerser.SC,2,van Jaarsveld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,Moerser.SC,3,Broshog,7,15,5,5,17,NA,NA,3,1,33,NA,14,NA,NA,10,71,5
Men,1314,1009,Moerser.SC,4,Rodriguez Capel,NA,NA,NA,-3,NA,NA,NA,17,NA,29,18,NA,NA,NA,NA,NA,NA
Men,1314,1009,Moerser.SC,5,Müller,5,13,8,1,20,1,1,1,NA,NA,NA,28,2,4,11,39,1
Men,1314,1009,Moerser.SC,6,Marcelis,NA,4,1,-3,2,2,NA,NA,NA,NA,NA,9,NA,2,3,33,1
Men,1314,1009,Moerser.SC,7,Klingner,6,11,4,7,17,NA,NA,1,NA,NA,NA,9,1,NA,5,56,6
Men,1314,1009,Moerser.SC,8,Weber,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
Men,1314,1009,Moerser.SC,9,Elsner,5,10,4,-4,13,1,1,18,2,22,6,20,6,2,8,40,1
Men,1314,1009,Moerser.SC,10,Baxpöhler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,Moerser.SC,11,Marks,6,16,11,9,13,NA,2,29,NA,52,7,27,4,3,12,44,2
Men,1314,1009,Moerser.SC,12,Schattenberg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1009,Moerser.SC,14,Plotyczer,5,16,6,-5,18,5,2,22,1,27,NA,30,6,4,13,43,1
Men,1314,1011,RWE.Volleys.B..1,0,Keller Gil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1011,RWE.Volleys.B..1,0,Rocamora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Men,1314,1011,RWE.Volleys.B..1,1,Janosik,6,1,NA,-4,11,2,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
Men,1314,1011,RWE.Volleys.B..1,3,Bevers,NA,NA,NA,-2,NA,NA,NA,15,2,53,40,NA,NA,NA,NA,NA,NA
Men,1314,1011,RWE.Volleys.B..1,4,Stein,6,16,5,10,9,3,1,NA,NA,NA,NA,21,1,2,13,62,2
Men,1314,1011,RWE.Volleys.B..1,5,Schneider,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
