"Datum";"Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"22.10.2016";"19:00:00";"Samstag";"1002";"Spieltag 1";"TV Ingersoll Bühl";"BERLIN RECYCLING Volleys";"TV Ingersoll Bühl";"0:3 / 55:75";"Großsporthalle Bühl (77815 Bühl)";"0:3 / 55:75";"2016/17";"1. Bundesliga Männer";"männlich";"0:3";"55:75";"75";"1381";"0";":";"3";"19";":";"25";"26";"21";":";"25";"26";"15";":";"25";"23";
"22.10.2016";"19:00:00";"Samstag";"1003";"Spieltag 1";"TSV Herrsching";"Netzhoppers SolWo Königspark KW";"TSV Herrsching";"3:0 / 75:46";"Nikolaushalle (82211 Herrsching)";"3:0 / 75:46";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"75:46";"67";"1000";"3";":";"0";"25";":";"14";"19";"25";":";"18";"23";"25";":";"14";"25";
"22.10.2016";"19:30:00";"Samstag";"1001";"Spieltag 1";"VfB Friedrichshafen";"TV Rottenburg";"VfB Friedrichshafen";"3:0 / 75:43";"ZF Arena (88045 Friedrichshafen)";"3:0 / 75:43";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"75:43";"72";"2240";"3";":";"0";"25";":";"13";"23";"25";":";"16";"26";"25";":";"14";"23";
"22.10.2016";"19:30:00";"Samstag";"1004";"Spieltag 1";"SWD powervolleys DÜREN";"United Volleys Rhein-Main";"SWD powervolleys DÜREN";"0:3 / 61:75";"Arena Kreis Düren (52349 Düren)";"0:3 / 61:75";"2016/17";"1. Bundesliga Männer";"männlich";"0:3";"61:75";"79";"1680";"0";":";"3";"19";":";"25";"27";"21";":";"25";"26";"21";":";"25";"26";
"22.10.2016";"20:00:00";"Samstag";"1005";"Spieltag 1";"SVG Lüneburg";"Solingen Volleys";"SVG Lüneburg";"3:0 / 81:68";"Gellersenhalle (21391 Reppenstedt)";"3:0 / 81:68";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"81:68";"85";"800";"3";":";"0";"31";":";"29";"34";"25";":";"23";"26";"25";":";"16";"25";
"29.10.2016";"19:00:00";"Samstag";"1009";"Spieltag 2";"Netzhoppers SolWo Königspark KW";"Solingen Volleys";"Netzhoppers SolWo Königspark KW";"3:1 / 96:83";"Landkost-Arena Bestensee (15741 Bestensee)";"3:1 / 96:83";"2016/17";"1. Bundesliga Männer";"männlich";"3:1";"96:83";"108";"510";"3";":";"1";"25";":";"19";"26";"21";":";"25";"27";"25";":";"22";"29";"25";":";"17";"26";
"29.10.2016";"19:00:00";"Samstag";"1010";"Spieltag 2";"VCO Berlin";"SVG Lüneburg";"VCO Berlin";"0:3 / 45:75";"Sportforum Berlin (13053 Berlin)";"0:3 / 45:75";"2016/17";"1. Bundesliga Männer";"männlich";"0:3";"45:75";"75";"139";"0";":";"3";"18";":";"25";"26";"13";":";"25";"24";"14";":";"25";"25";
"29.10.2016";"19:30:00";"Samstag";"1006";"Spieltag 2";"United Volleys Rhein-Main";"TV Ingersoll Bühl";"United Volleys Rhein-Main";"3:1 / 96:82";"Fraport Arena (65929 Frankfurt am Main)";"3:1 / 96:82";"2016/17";"1. Bundesliga Männer";"männlich";"3:1";"96:82";"105";"1085";"3";":";"1";"25";":";"19";"25";"21";":";"25";"27";"25";":";"18";"27";"25";":";"20";"26";
"29.10.2016";"19:30:00";"Samstag";"1007";"Spieltag 2";"TV Rottenburg";"TSV Herrsching";"TV Rottenburg";"2:3 / 111:108";"Paul Horn-Arena (72072 Tübingen)";"2:3 / 111:108";"2016/17";"1. Bundesliga Männer";"männlich";"2:3";"111:108";"146";"2000";"2";":";"3";"25";":";"18";"29";"23";":";"25";"31";"25";":";"22";"32";"26";":";"28";"36";"12";":";"15";"18";
"29.10.2016";"19:30:00";"Samstag";"1008";"Spieltag 2";"SWD powervolleys DÜREN";"VfB Friedrichshafen";"SWD powervolleys DÜREN";"3:0 / 75:65";"Arena Kreis Düren (52349 Düren)";"3:0 / 75:65";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"75:65";"88";"1360";"3";":";"0";"25";":";"23";"30";"25";":";"21";"28";"25";":";"21";"30";
"30.10.2016";"16:00:00";"Sonntag";"1011";"Spieltag 2";"BERLIN RECYCLING Volleys";"SVG Lüneburg";"BERLIN RECYCLING Volleys";"3:0 / 80:70";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 80:70";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"80:70";"91";"3841";"3";":";"0";"27";":";"25";"31";"25";":";"19";"27";"28";":";"26";"33";
"30.10.2016";"18:00:00";"Sonntag";"1012";"Spieltag 2";"VCO Berlin";"Solingen Volleys";"VCO Berlin";"3:0 / 75:68";"Sportforum Berlin (13053 Berlin)";"3:0 / 75:68";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"75:68";"82";"80";"3";":";"0";"25";":";"22";"25";"25";":";"23";"27";"25";":";"23";"30";
"02.11.2016";"19:00:00";"Mittwoch";"1106";"Spieltag 19";"VCO Berlin";"BERLIN RECYCLING Volleys";"VCO Berlin";"0:3 / 42:75";"Sportforum Berlin (13053 Berlin)";"0:3 / 42:75";"2016/17";"1. Bundesliga Männer";"männlich";"0:3";"42:75";"62";"200";"0";":";"3";"15";":";"25";"21";"12";":";"25";"21";"15";":";"25";"20";
"05.11.2016";"19:00:00";"Samstag";"1014";"Spieltag 3";"TV Ingersoll Bühl";"TV Rottenburg";"TV Ingersoll Bühl";"3:1 / 100:77";"Großsporthalle Bühl (77815 Bühl)";"3:1 / 100:77";"2016/17";"1. Bundesliga Männer";"männlich";"3:1";"100:77";"103";"1397";"3";":";"1";"25";":";"27";"31";"25";":";"23";"28";"25";":";"16";"23";"25";":";"11";"21";
"05.11.2016";"19:00:00";"Samstag";"1015";"Spieltag 3";"TSV Herrsching";"BERLIN RECYCLING Volleys";"TSV Herrsching";"0:3 / 62:75";"Nikolaushalle (82211 Herrsching)";"0:3 / 62:75";"2016/17";"1. Bundesliga Männer";"männlich";"0:3";"62:75";"74";"1000";"0";":";"3";"23";":";"25";"22";"18";":";"25";"24";"21";":";"25";"28";
"05.11.2016";"19:30:00";"Samstag";"1013";"Spieltag 3";"VfB Friedrichshafen";"SVG Lüneburg";"VfB Friedrichshafen";"3:0 / 79:67";"ZF Arena (88045 Friedrichshafen)";"3:0 / 79:67";"2016/17";"1. Bundesliga Männer";"männlich";"3:0";"79:67";"80";"2000";"3";":";"0";"25";":";"22";"21";"29";":";"27";"34";"25";":";"18";"25";
