"Datum";"Uhrzeit";"Wochentag";"Gruppen-Ebene";"Spielgruppe";"#";"Spielfeld";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"08.03.2017";"19:00:00";"Mittwoch";"1";"Pre-Playoff 8-9 (Best of 3) 08.03.-16.03.2017";"1503";"";"Netzhoppers SolWo Königspark KW";"TV Rottenburg";"Netzhoppers SolWo Königspark KW";"3:1 / 95:88";"Landkost-Arena Bestensee (15741 Bestensee)";"3:1 / 95:88";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:1";"95:88";"107";"376";"3";":";"1";"20";":";"25";"25";"25";":";"22";"27";"25";":";"21";"28";"25";":";"20";"27";
"08.03.2017";"20:00:00";"Mittwoch";"1";"Pre-Playoff 7-10 (Best of 3) 08.03.-16.03.2017";"1500";"";"TV Ingersoll Bühl";"Solingen Volleys";"TV Ingersoll Bühl";"3:0 / 75:56";"Großsporthalle Bühl (77815 Bühl)";"3:0 / 75:56";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:56";"77";"790";"3";":";"0";"25";":";"20";"26";"25";":";"21";"27";"25";":";"15";"24";
"11.03.2017";"19:30:00";"Samstag";"1";"Pre-Playoff 8-9 (Best of 3) 08.03.-16.03.2017";"1504";"";"TV Rottenburg";"Netzhoppers SolWo Königspark KW";"TV Rottenburg";"3:0 / 75:54";"Paul Horn-Arena (72072 Tübingen)";"3:0 / 75:54";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:54";"71";"0";"3";":";"0";"25";":";"22";"26";"25";":";"21";"25";"25";":";"11";"20";
"12.03.2017";"16:00:00";"Sonntag";"1";"Pre-Playoff 7-10 (Best of 3) 08.03.-16.03.2017";"1501";"";"Solingen Volleys";"TV Ingersoll Bühl";"Solingen Volleys";"1:3 / 83:95";"Friedrich-Albert-Lange Sporthalle (42719 Solingen)";"1:3 / 83:95";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"1:3";"83:95";"98";"400";"1";":";"3";"21";":";"25";"25";"22";":";"25";"26";"25";":";"20";"26";"15";":";"25";"21";
"15.03.2017";"19:00:00";"Mittwoch";"1";"Pre-Playoff 8-9 (Best of 3) 08.03.-16.03.2017";"1505";"";"Netzhoppers SolWo Königspark KW";"TV Rottenburg";"Netzhoppers SolWo Königspark KW";"3:1 / 101:96";"Landkost-Arena Bestensee (15741 Bestensee)";"3:1 / 101:96";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:1";"101:96";"114";"486";"3";":";"1";"22";":";"25";"26";"29";":";"27";"32";"25";":";"23";"28";"25";":";"21";"28";
"18.03.2017";"18:30:00";"Samstag";"3";"Viertelfinale Playoff 2-7 (Best of 3) 18.03.-29.03.2017";"1509";"";"BERLIN RECYCLING Volleys";"TV Ingersoll Bühl";"BERLIN RECYCLING Volleys";"3:1 / 93:77";"Max-Schmeling-Halle (10437 Berlin)";"3:1 / 93:77";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:1";"93:77";"95";"5249";"3";":";"1";"25";":";"18";"23";"25";":";"16";"23";"18";":";"25";"25";"25";":";"18";"24";
"18.03.2017";"19:30:00";"Samstag";"3";"Viertelfinale Playoff 1-8 (Best of 3) 18.03.-29.03.2017";"1506";"";"VfB Friedrichshafen";"Netzhoppers SolWo Königspark KW";"VfB Friedrichshafen";"3:0 / 78:60";"ZF Arena (88045 Friedrichshafen)";"3:0 / 78:60";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:0";"78:60";"75";"1848";"3";":";"0";"25";":";"17";"21";"25";":";"17";"24";"28";":";"26";"30";
"18.03.2017";"19:30:00";"Samstag";"3";"Viertelfinale Playoff 3-6 (Best of 3) 18.03.-29.03.2017";"1512";"";"United Volleys Rhein-Main";"TSV Herrsching";"United Volleys Rhein-Main";"3:0 / 75:58";"Fraport Arena (65929 Frankfurt am Main)";"3:0 / 75:58";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:58";"74";"1019";"3";":";"0";"25";":";"22";"26";"25";":";"20";"26";"25";":";"16";"22";
"18.03.2017";"19:30:00";"Samstag";"2";"Playdown (Best of 3) 18.03.-29.03.2017";"1533";"";"TV Rottenburg";"Solingen Volleys";"TV Rottenburg";"3:1 / 98:83";"Paul Horn-Arena (72072 Tübingen)";"3:1 / 98:83";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:1";"98:83";"107";"1000";"3";":";"1";"25";":";"17";"22";"23";":";"25";"28";"25";":";"23";"30";"25";":";"18";"27";
"19.03.2017";"18:00:00";"Sonntag";"3";"Viertelfinale Playoff 4-5 (Best of 3) 18.03.-29.03.2017";"1515";"";"SWD powervolleys DÜREN";"SVG Lüneburg";"SWD powervolleys DÜREN";"3:2 / 106:97";"Arena Kreis Düren (52349 Düren)";"3:2 / 106:97";"2016/17";"1. Bundesliga Männer Playoff";"männlich";"3:2";"106:97";"122";"1800";"3";":";"2";"20";":";"25";"25";"21";":";"25";"29";"25";":";"19";"27";"25";":";"15";"25";"15";":";"13";"16";
