"Datum";"Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"18.10.2014";"14:30:00";"Samstag";"2004";"Spieltag 1";"VC Wiesbaden";"Rote Raben Vilsbiburg";"VC Wiesbaden";"3:0 / 79:64";"Sporthalle am Platz der Deutschen Einheit (65185 Wiesbaden)";"3:0 / 79:64";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:0";"79:64";"85";"2014";"3";":";"0";"25";":";"21";"26";"29";":";"27";"33";"25";":";"16";"26";
"22.10.2014";"18:00:00";"Mittwoch";"2001";"Spieltag 1";"Köpenicker SC Berlin";"Schweriner SC";"Köpenicker SC Berlin";"0:3 / 63:75";"Sporthalle Hämmerlingstraße (12555 Berlin)";"0:3 / 63:75";"2014/15";"1. Bundesliga Frauen";"weiblich";"0:3";"63:75";"83";"654";"0";":";"3";"21";":";"25";"27";"23";":";"25";"29";"19";":";"25";"27";
"22.10.2014";"19:30:00";"Mittwoch";"2002";"Spieltag 1";"Dresdner SC";"Allianz MTV Stuttgart";"Dresdner SC";"3:1 / 98:78";"Margon Arena (01277 Dresden)";"3:1 / 98:78";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:1";"98:78";"106";"2135";"3";":";"1";"25";":";"13";"23";"25";":";"21";"26";"23";":";"25";"30";"25";":";"19";"27";
"22.10.2014";"19:30:00";"Mittwoch";"2003";"Spieltag 1";"Ladies in Black Aachen";"SC Potsdam";"Ladies in Black Aachen";"2:3 / 114:110";"Neuköllner Straße (52068 Aachen)";"2:3 / 114:110";"2014/15";"1. Bundesliga Frauen";"weiblich";"2:3";"114:110";"137";"935";"2";":";"3";"25";":";"21";"24";"23";":";"25";"29";"25";":";"17";"27";"21";":";"25";"31";"20";":";"22";"26";
"22.10.2014";"19:30:00";"Mittwoch";"2005";"Spieltag 1";"VolleyStars Thüringen";"VT Aurubis Hamburg";"VolleyStars Thüringen";"3:1 / 99:86";"Sporthalle Wolfsgrube (98527 Suhl)";"3:1 / 99:86";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:1";"99:86";"107";"1000";"3";":";"1";"25";":";"22";"25";"24";":";"26";"28";"25";":";"17";"26";"25";":";"21";"28";
"25.10.2014";"18:00:00";"Samstag";"2074";"Spieltag 13";"Köpenicker SC Berlin";"Allianz MTV Stuttgart";"Köpenicker SC Berlin";"3:2 / 98:108";"Sporthalle Hämmerlingstraße (12555 Berlin)";"3:2 / 98:108";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:2";"98:108";"123";"604";"3";":";"2";"25";":";"18";"25";"18";":";"25";"24";"29";":";"27";"33";"11";":";"25";"22";"15";":";"13";"19";
"25.10.2014";"18:00:00";"Samstag";"2141";"Spieltag 23";"VT Aurubis Hamburg";"VCO Berlin";"VT Aurubis Hamburg";"3:1 / 95:74";"CU Arena (21147 Hamburg)";"3:1 / 95:74";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:1";"95:74";"100";"1721";"3";":";"1";"25";":";"15";"23";"20";":";"25";"26";"25";":";"19";"28";"25";":";"15";"23";
"25.10.2014";"18:30:00";"Samstag";"2007";"Spieltag 2";"SC Potsdam";"Dresdner SC";"SC Potsdam";"2:3 / 100:112";"MBS Arena Potsdam (14471 Potsdam)";"2:3 / 100:112";"2014/15";"1. Bundesliga Frauen";"weiblich";"2:3";"100:112";"133";"1450";"2";":";"3";"21";":";"25";"27";"14";":";"25";"25";"25";":";"22";"29";"26";":";"24";"32";"14";":";"16";"20";
"25.10.2014";"19:00:00";"Samstag";"2006";"Spieltag 2";"Rote Raben Vilsbiburg";"Ladies in Black Aachen";"Rote Raben Vilsbiburg";"3:2 / 112:101";"Ballsporthalle Vilsbiburg (84137 Vilsbiburg)";"3:2 / 112:101";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:2";"112:101";"132";"1117";"3";":";"2";"25";":";"14";"24";"25";":";"23";"28";"27";":";"29";"37";"20";":";"25";"27";"15";":";"10";"16";
"25.10.2014";"19:00:00";"Samstag";"2009";"Spieltag 2";"Schweriner SC";"VolleyStars Thüringen";"Schweriner SC";"3:1 / 91:82";"Palmberg Arena (19059 Schwerin)";"3:1 / 91:82";"2014/15";"1. Bundesliga Frauen";"weiblich";"3:1";"91:82";"101";"1806";"3";":";"1";"16";":";"25";"25";"25";":";"22";"29";"25";":";"12";"22";"25";":";"23";"25";
