"Datum";"Uhrzeit";"Wochentag";"Gruppen-Ebene";"Spielgruppe";"#";"Spielfeld";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"28.03.2018";"19:00:00";"Mittwoch";"2";"Viertelfinale Playoff 3-6 (Best of 3) 28.03.-08.04.2018";"1506";"";"United Volleys Rhein-Main";"TSV Herrsching";"United Volleys Rhein-Main";"3:1 / 94:77";"Fraport Arena (65929 Frankfurt am Main)";"3:1 / 94:77";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:1";"94:77";"97";"1106";"3";":";"1";"25";":";"19";"21";"25";":";"18";"23";"19";":";"25";"26";"25";":";"15";"27";
"28.03.2018";"19:00:00";"Mittwoch";"2";"Viertelfinale Playoff 4-5 (Best of 3) 28.03.-08.04.2018";"1509";"";"SWD powervolleys DÜREN";"HYPO TIROL AlpenVolleys Haching";"SWD powervolleys DÜREN";"3:1 / 98:83";"Arena Kreis Düren (52349 Düren)";"3:1 / 98:83";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:1";"98:83";"103";"1500";"3";":";"1";"25";":";"23";"28";"25";":";"18";"23";"23";":";"25";"27";"25";":";"17";"25";
"28.03.2018";"19:30:00";"Mittwoch";"2";"Viertelfinale Playoff 2-7 (Best of 3) 28.03.-08.04.2018";"1503";"";"BERLIN RECYCLING Volleys";"SVG Lüneburg";"BERLIN RECYCLING Volleys";"3:0 / 75:54";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:54";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:54";"89";"4516";"3";":";"0";"25";":";"18";"39";"25";":";"22";"29";"25";":";"14";"21";
"28.03.2018";"20:00:00";"Mittwoch";"2";"Viertelfinale Playoff 1-8 (Best of 3) 28.03.-08.04.2018";"1500";"";"VfB Friedrichshafen";"Volleyball Bisons Bühl";"VfB Friedrichshafen";"3:0 / 75:63";"ZF Arena (88045 Friedrichshafen)";"3:0 / 75:63";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:63";"72";"1239";"3";":";"0";"25";":";"22";"23";"25";":";"22";"25";"25";":";"19";"24";
"31.03.2018";"18:00:00";"Samstag";"2";"Viertelfinale Playoff 1-8 (Best of 3) 28.03.-08.04.2018";"1501";"";"Volleyball Bisons Bühl";"VfB Friedrichshafen";"Volleyball Bisons Bühl";"0:3 / 55:75";"Großsporthalle Bühl (77815 Bühl)";"0:3 / 55:75";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"0:3";"55:75";"70";"817";"0";":";"3";"23";":";"25";"27";"16";":";"25";"22";"16";":";"25";"21";
"31.03.2018";"19:00:00";"Samstag";"2";"Viertelfinale Playoff 3-6 (Best of 3) 28.03.-08.04.2018";"1507";"";"TSV Herrsching";"United Volleys Rhein-Main";"TSV Herrsching";"3:0 / 78:67";"Ballsporthalle Vilsbiburg (84137 Vilsbiburg)";"3:0 / 78:67";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"78:67";"83";"1000";"3";":";"0";"25";":";"20";"26";"28";":";"26";"30";"25";":";"21";"27";
"31.03.2018";"20:00:00";"Samstag";"2";"Viertelfinale Playoff 2-7 (Best of 3) 28.03.-08.04.2018";"1504";"";"SVG Lüneburg";"BERLIN RECYCLING Volleys";"SVG Lüneburg";"3:1 / 99:93";"CU Arena (21147 Hamburg)";"3:1 / 99:93";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:1";"99:93";"113";"1050";"3";":";"1";"25";":";"22";"26";"22";":";"25";"27";"25";":";"21";"30";"27";":";"25";"30";
"01.04.2018";"18:00:00";"Sonntag";"2";"Viertelfinale Playoff 4-5 (Best of 3) 28.03.-08.04.2018";"1510";"";"HYPO TIROL AlpenVolleys Haching";"SWD powervolleys DÜREN";"HYPO TIROL AlpenVolleys Haching";"3:1 / 100:76";"Olympiahalle Innsbruck (6020 Innsbruck)";"3:1 / 100:76";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:1";"100:76";"95";"700";"3";":";"1";"25";":";"12";"21";"25";":";"18";"22";"25";":";"27";"28";"25";":";"19";"24";
"08.04.2018";"14:30:00";"Sonntag";"2";"Viertelfinale Playoff 4-5 (Best of 3) 28.03.-08.04.2018";"1511";"";"SWD powervolleys DÜREN";"HYPO TIROL AlpenVolleys Haching";"SWD powervolleys DÜREN";"1:3 / 90:100";"Arena Kreis Düren (52349 Düren)";"1:3 / 90:100";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"1:3";"90:100";"111";"1000";"1";":";"3";"18";":";"25";"26";"28";":";"30";"34";"25";":";"20";"27";"19";":";"25";"24";
"08.04.2018";"16:00:00";"Sonntag";"2";"Viertelfinale Playoff 2-7 (Best of 3) 28.03.-08.04.2018";"1505";"";"BERLIN RECYCLING Volleys";"SVG Lüneburg";"BERLIN RECYCLING Volleys";"3:0 / 75:65";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:65";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:65";"80";"3534";"3";":";"0";"25";":";"23";"27";"25";":";"20";"26";"25";":";"22";"27";
"08.04.2018";"16:00:00";"Sonntag";"2";"Viertelfinale Playoff 3-6 (Best of 3) 28.03.-08.04.2018";"1508";"";"United Volleys Rhein-Main";"TSV Herrsching";"United Volleys Rhein-Main";"3:0 / 75:51";"Fraport Arena (65929 Frankfurt am Main)";"3:0 / 75:51";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:51";"68";"1311";"3";":";"0";"25";":";"16";"20";"25";":";"20";"26";"25";":";"15";"22";
"14.04.2018";"18:30:00";"Samstag";"3";"Halbfinale Playoff 2-3 (Best of 3) 14.04.-22.04.2018";"1515";"";"BERLIN RECYCLING Volleys";"United Volleys Rhein-Main";"BERLIN RECYCLING Volleys";"3:0 / 75:50";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:50";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:50";"77";"4122";"3";":";"0";"25";":";"21";"30";"25";":";"12";"21";"25";":";"17";"26";
"15.04.2018";"14:30:00";"Sonntag";"3";"Halbfinale Playoff 1-4 (Best of 3) 14.04.-22.04.2018";"1512";"";"VfB Friedrichshafen";"HYPO TIROL AlpenVolleys Haching";"VfB Friedrichshafen";"3:1 / 96:79";"ZF Arena (88045 Friedrichshafen)";"3:1 / 96:79";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:1";"96:79";"101";"1349";"3";":";"1";"21";":";"25";"25";"25";":";"14";"21";"25";":";"22";"28";"25";":";"18";"27";
"18.04.2018";"19:00:00";"Mittwoch";"3";"Halbfinale Playoff 1-4 (Best of 3) 14.04.-22.04.2018";"1513";"";"HYPO TIROL AlpenVolleys Haching";"VfB Friedrichshafen";"HYPO TIROL AlpenVolleys Haching";"0:3 / 55:75";"Olympiahalle Innsbruck (6020 Innsbruck)";"0:3 / 55:75";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"0:3";"55:75";"76";"1200";"0";":";"3";"20";":";"25";"27";"20";":";"25";"26";"15";":";"25";"23";
"18.04.2018";"19:00:00";"Mittwoch";"3";"Halbfinale Playoff 2-3 (Best of 3) 14.04.-22.04.2018";"1516";"";"United Volleys Rhein-Main";"BERLIN RECYCLING Volleys";"United Volleys Rhein-Main";"0:3 / 67:80";"Fraport Arena (65929 Frankfurt am Main)";"0:3 / 67:80";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"0:3";"67:80";"84";"1415";"0";":";"3";"26";":";"28";"29";"25";":";"27";"32";"16";":";"25";"23";
"26.04.2018";"20:00:00";"Donnerstag";"4";"Finale Playoff 1-2 (Best of 5) 26.04.-09.05.2018";"1518";"";"VfB Friedrichshafen";"BERLIN RECYCLING Volleys";"VfB Friedrichshafen";"1:3 / 87:97";"ZF Arena (88045 Friedrichshafen)";"1:3 / 87:97";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"1:3";"87:97";"113";"1532";"1";":";"3";"25";":";"22";"29";"21";":";"25";"27";"22";":";"25";"28";"19";":";"25";"29";
"29.04.2018";"15:00:00";"Sonntag";"4";"Finale Playoff 1-2 (Best of 5) 26.04.-09.05.2018";"1519";"";"BERLIN RECYCLING Volleys";"VfB Friedrichshafen";"BERLIN RECYCLING Volleys";"3:2 / 105:108";"Max-Schmeling-Halle (10437 Berlin)";"3:2 / 105:108";"2017/18";"1. Bundesliga Männer Playoff";"männlich";"3:2";"105:108";"128";"7552";"3";":";"2";"19";":";"25";"27";"29";":";"27";"33";"25";":";"20";"25";"17";":";"25";"26";"15";":";"11";"17";
