"Datum";"Uhrzeit";"Wochentag";"Gruppen-Ebene";"Spielgruppe";"#";"Spielfeld";"Mannschaft 1";"Mannschaft 2";"Gastgeber";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Satzpunkte";"Ballpunkte";"Spieldauer";"Zuschauerzahl";"Satzpunkte 1";":";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";":";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";":";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";":";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";"Satz 4 - Ballpunkte 1";":";"Satz 4 - Ballpunkte 2";"Satz 4 - Satzdauer";"Satz 5 - Ballpunkte 1";":";"Satz 5 - Ballpunkte 2";"Satz 5 - Satzdauer";
"15.03.2014";"19:30:00";"Samstag";"1";"Pre-Playoff 8-9 (Best of 3)";"1504";"";"CV Mitteldeutschland";"VSG Coburg/Grub";"CV Mitteldeutschland";"3:1 / 95:93";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"3:1 / 95:93";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:1";"95:93";"101";"480";"3";":";"1";"25";":";"23";"25";"19";":";"25";"22";"26";":";"24";"28";"25";":";"21";"26";
"16.03.2014";"17:00:00";"Sonntag";"1";"Pre-Playoff 7-10 (Best of 3)";"1500";"";"TV Rottenburg";"VC Dresden";"TV Rottenburg";"3:0 / 75:57";"Paul Horn-Arena (72072 Tübingen)";"3:0 / 75:57";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:57";"78";"1350";"3";":";"0";"25";":";"22";"29";"25";":";"14";"22";"25";":";"21";"27";
"19.03.2014";"19:30:00";"Mittwoch";"1";"Pre-Playoff 7-10 (Best of 3)";"1501";"";"VC Dresden";"TV Rottenburg";"VC Dresden";"2:3 / 99:105";"Margon Arena (01277 Dresden)";"2:3 / 99:105";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"2:3";"99:105";"126";"500";"2";":";"3";"19";":";"25";"27";"25";":";"19";"25";"25";":";"21";"28";"18";":";"25";"24";"12";":";"15";"22";
"19.03.2014";"19:30:00";"Mittwoch";"1";"Pre-Playoff 8-9 (Best of 3)";"1503";"";"VSG Coburg/Grub";"CV Mitteldeutschland";"VSG Coburg/Grub";"0:3 / 55:75";"HUK Coburg Arena (96450 Coburg)";"0:3 / 55:75";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"0:3";"55:75";"69";"467";"0";":";"3";"19";":";"25";"23";"15";":";"25";"22";"21";":";"25";"24";
"26.03.2014";"19:30:00";"Mittwoch";"2";"Viertelfinale Playoff 1-8 (Best of 3)";"1506";"";"BERLIN RECYCLING Volleys";"CV Mitteldeutschland";"BERLIN RECYCLING Volleys";"3:0 / 75:48";"Max-Schmeling-Halle (10437 Berlin)";"3:0 / 75:48";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:48";"67";"4148";"3";":";"0";"25";":";"11";"22";"25";":";"16";"20";"25";":";"21";"25";
"26.03.2014";"19:30:00";"Mittwoch";"2";"Viertelfinale Playoff 3-6 (Best of 3)";"1512";"";"Generali Haching";"Moerser SC";"Generali Haching";"3:0 / 75:55";"Bayernwerk Sportarena (82008 Unterhaching)";"3:0 / 75:55";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:55";"75";"943";"3";":";"0";"25";":";"15";"23";"25";":";"20";"26";"25";":";"20";"26";
"26.03.2014";"20:00:00";"Mittwoch";"2";"Viertelfinale Playoff 2-7 (Best of 3)";"1509";"";"VfB Friedrichshafen";"TV Rottenburg";"VfB Friedrichshafen";"3:0 / 75:46";"ZF Arena (88045 Friedrichshafen)";"3:0 / 75:46";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:0";"75:46";"66";"1140";"3";":";"0";"25";":";"11";"19";"25";":";"19";"25";"25";":";"16";"22";
"26.03.2014";"20:00:00";"Mittwoch";"2";"Viertelfinale Playoff 4-5 (Best of 3)";"1515";"";"TV Ingersoll Bühl";"evivo Düren";"TV Ingersoll Bühl";"3:1 / 97:82";"Großsporthalle Bühl (77815 Bühl)";"3:1 / 97:82";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"3:1";"97:82";"99";"1510";"3";":";"1";"25";":";"17";"22";"22";":";"25";"28";"25";":";"20";"25";"25";":";"20";"24";
"29.03.2014";"19:30:00";"Samstag";"2";"Viertelfinale Playoff 1-8 (Best of 3)";"1507";"";"CV Mitteldeutschland";"BERLIN RECYCLING Volleys";"CV Mitteldeutschland";"0:3 / 52:75";"Jahrhunderthalle Spergau (06237 Leuna /OT Spergau)";"0:3 / 52:75";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"0:3";"52:75";"65";"987";"0";":";"3";"21";":";"25";"23";"20";":";"25";"22";"11";":";"25";"20";
"29.03.2014";"19:30:00";"Samstag";"2";"Viertelfinale Playoff 2-7 (Best of 3)";"1510";"";"TV Rottenburg";"VfB Friedrichshafen";"TV Rottenburg";"0:3 / 52:75";"Paul Horn-Arena (72072 Tübingen)";"0:3 / 52:75";"2013/14";"1. Bundesliga Männer Playoff";"männlich";"0:3";"52:75";"75";"1800";"0";":";"3";"18";":";"25";"26";"16";":";"25";"24";"18";":";"25";"25";
